TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x920aff7ecb40,0xf8024a820000,0x8f000,pci,pci,\\Driver\\pci
0,0x920aff7ee070,0xf8024ae30000,0x13000,IntelPMT,IntelPMT,\\Driver\\IntelPMT
0,0x920aff7eeba0,0xf8024a720000,0xd5000,ACPI,ACPI,\\Driver\\ACPI
0,0x920aff893c70,0x0,0x0,-,RAW,\\FileSystem\\RAW
0,0x920aff89ecd0,0xf8024a8c0000,0x58000,TPM,TPM,\\Driver\\TPM
0,0x920b010105c0,0xf8024dfe0000,0x56000,NetBT,-,\\Driver\\NetBT
0,0x920b01010b50,0xf8024e3b0000,0x13000,nsiproxy,-,\\Driver\\nsiproxy
0,0x920b01015c50,0xf8024e040000,0x14000,afunix,-,\\Driver\\afunix
0,0x920b01018b20,0xf8024ee00000,0xae000,AFD,-,\\Driver\\AFD
0,0x920b0101cc10,0xf8024eec0000,0x1e000,vwififlt,-,\\Driver\\vwififlt
0,0x920b0101e060,0xf8024eef0000,0x30000,Psched,-,\\Driver\\Psched
0,0x920b0101eba0,0xf8024ef30000,0x15000,NdisCap,-,\\Driver\\NdisCap
0,0x920b01022440,0xf8024ef50000,0x16000,NetBIOS,-,\\FileSystem\\NetBIOS
0,0x920b01023d90,0xf8024e200000,0xdb000,Vid,-,\\Driver\\Vid
0,0x920b01082de0,0xf8024ed00000,0x6e000,fastfat,fastfat,\\FileSystem\\fastfat
0,0x920b01083060,0xf8024a2c0000,0x99000,FltMgr,FltMgr,\\FileSystem\\FltMgr
0,0x920b010935e0,0xf8024b370000,0x1d000,FileInfo,FileInfo,\\FileSystem\\FileInfo
0,0x920b01094300,0xf8024b390000,0x47000,Wof,Wof,\\FileSystem\\Wof
0,0x920b010959d0,0xf8024b3e0000,0x94000,WdFilter,WdFilter,\\FileSystem\\WdFilter
0,0x920b01098e00,0xf8024b810000,0x5e000,VBoxGuest,VBoxGuest,\\Driver\\VBoxGuest
0,0x920b0109bcf0,0xf8024c5d0000,0xb000,volume,volume,\\Driver\\volume
0,0x920b0109c8f0,0xf8024c660000,0x4d000,rdyboost,rdyboost,\\Driver\\rdyboost
0,0x920b010ab060,0xf8024a360000,0x2c000,KSecDD,KSecDD,\\Driver\\KSecDD
0,0x920b010ab790,0xf8024b880000,0x4e7000,DXGKrnl,DXGKrnl,\\Driver\\DXGKrnl
0,0x920b010aeb30,0xf8024bdc0000,0x1c3000,NDIS,NDIS,\\Driver\\NDIS
0,0x920b010b0cd0,0xf8024c5e0000,0x7b000,volsnap,volsnap,\\Driver\\volsnap
